% time(s)	cellId	bwpId	IMSI	RNTI	frame	sframe	slot	symStart	numSym	harqId	ndi	rv	mcs	tbSize
2.171	5	0	0	3	217	2	0	1	12	15	1	0	0	206
2.1715	5	0	0	3	217	2	1	1	12	14	1	0	27	6488
2.172	5	0	0	3	217	3	0	1	12	13	1	0	27	6488
2.1725	5	0	0	3	217	3	1	1	12	12	1	0	27	6488
2.173	5	0	0	3	217	4	0	1	11	11	1	0	27	5949
2.1735	5	0	0	3	217	4	1	1	11	15	1	0	27	5949
2.174	5	0	0	3	217	5	0	1	12	14	1	0	27	6488
2.1745	5	0	0	3	217	5	1	1	12	13	1	0	27	6488
2.175	5	0	0	3	217	6	0	1	11	12	1	0	27	5949
2.1755	5	0	0	3	217	6	1	1	12	11	1	0	27	6488
2.176	5	0	0	3	217	7	0	1	12	15	1	0	27	6488
2.1765	5	0	0	3	217	7	1	1	12	14	1	0	27	6488
2.177	5	0	0	3	217	8	0	1	12	13	1	0	27	6488
2.1775	5	0	0	3	217	8	1	1	12	12	1	0	27	6488
2.178	5	0	0	3	217	9	0	1	12	11	1	0	27	6488
2.1785	5	0	0	3	217	9	1	1	12	15	1	0	27	6488
2.179	5	0	0	3	218	0	0	1	12	14	1	0	27	6488
2.1795	5	0	0	3	218	0	1	1	12	13	1	0	27	6488
2.18	5	0	0	3	218	1	0	1	12	12	1	0	27	6488
2.1805	5	0	0	3	218	1	1	1	12	11	1	0	27	6488
2.181	5	0	0	3	218	2	0	1	12	15	1	0	27	6488
2.1815	5	0	0	3	218	2	1	1	12	14	1	0	27	6488
2.182	5	0	0	3	218	3	0	1	12	13	1	0	27	6488
2.1825	5	0	0	3	218	3	1	1	12	12	1	0	27	6488
2.183	5	0	0	3	218	4	0	1	12	11	1	0	27	6488
2.1835	5	0	0	3	218	4	1	1	11	15	1	0	27	5949
2.184	5	0	0	3	218	5	0	1	12	14	1	0	27	6488
2.1845	5	0	0	3	218	5	1	1	12	13	1	0	27	6488
2.185	5	0	0	3	218	6	0	1	12	12	1	0	27	6488
2.1855	5	0	0	3	218	6	1	1	12	11	1	0	27	6488
2.186	5	0	0	3	218	7	0	1	12	15	1	0	27	6488
2.1865	5	0	0	3	218	7	1	1	12	14	1	0	27	6488
2.187	5	0	0	3	218	8	0	1	12	13	1	0	27	6488
2.1875	5	0	0	3	218	8	1	1	12	12	1	0	27	6488
2.188	5	0	0	3	218	9	0	1	12	11	1	0	27	6488
2.1885	5	0	0	3	218	9	1	1	11	15	1	0	27	5949
2.189	5	0	0	3	219	0	0	1	12	14	1	0	27	6488
2.1895	5	0	0	3	219	0	1	1	12	13	1	0	27	6488
2.19	5	0	0	3	219	1	0	1	11	12	1	0	27	5949
2.1905	5	0	0	3	219	1	1	1	11	11	1	0	27	5949
2.191	5	0	0	3	219	2	0	1	6	15	1	0	27	3244
2.191	5	0	0	4	219	2	0	7	6	15	1	0	0	101
2.1915	5	0	0	3	219	2	1	1	6	14	1	0	27	3244
2.1915	5	0	0	4	219	2	1	7	6	14	1	0	0	101
2.192	5	0	0	3	219	3	0	1	6	13	1	0	27	3244
2.192	5	0	0	4	219	3	0	7	6	13	1	0	0	101
2.1925	5	0	0	3	219	3	1	1	6	12	1	0	27	3244
2.1925	5	0	0	4	219	3	1	7	6	12	1	0	0	101
2.193	5	0	0	3	219	4	0	1	6	11	1	0	27	3244
2.193	5	0	0	4	219	4	0	7	6	11	1	0	0	101
2.1935	5	0	0	3	219	4	1	1	6	15	1	0	27	3244
2.1935	5	0	0	4	219	4	1	7	6	15	1	0	0	101
2.194	5	0	0	3	219	5	0	1	6	14	1	0	27	3244
2.194	5	0	0	4	219	5	0	7	6	14	1	0	27	3244
2.1945	5	0	0	3	219	5	1	1	6	13	1	0	27	3244
2.1945	5	0	0	4	219	5	1	7	6	13	1	0	27	3244
2.195	5	0	0	3	219	6	0	1	6	12	1	0	27	3244
2.195	5	0	0	4	219	6	0	7	6	12	1	0	27	3244
2.1955	5	0	0	3	219	6	1	1	6	11	1	0	27	3244
2.1955	5	0	0	4	219	6	1	7	6	11	1	0	27	3244
2.196	5	0	0	3	219	7	0	1	6	15	1	0	27	3244
2.196	5	0	0	4	219	7	0	7	6	15	1	0	27	3244
2.1965	5	0	0	3	219	7	1	1	6	14	1	0	27	3244
2.1965	5	0	0	4	219	7	1	7	6	14	1	0	27	3244
2.197	5	0	0	3	219	8	0	1	6	13	1	0	27	3244
2.197	5	0	0	4	219	8	0	7	6	13	1	0	27	3244
2.1975	5	0	0	3	219	8	1	1	6	12	1	0	27	3244
2.1975	5	0	0	4	219	8	1	7	6	12	1	0	27	3244
2.198	5	0	0	3	219	9	0	1	6	11	1	0	27	3244
2.198	5	0	0	4	219	9	0	7	6	11	1	0	27	3244
2.1985	5	0	0	3	219	9	1	1	6	15	1	0	27	3244
2.1985	5	0	0	4	219	9	1	7	6	15	1	0	27	3244
2.199	5	0	0	3	220	0	0	1	6	14	1	0	27	3244
2.199	5	0	0	4	220	0	0	7	6	14	1	0	27	3244
2.1995	5	0	0	3	220	0	1	1	6	13	1	0	27	3244
2.1995	5	0	0	4	220	0	1	7	6	13	1	0	27	3244
2.2	5	0	0	3	220	1	0	1	6	12	1	0	27	3244
2.2	5	0	0	4	220	1	0	7	6	12	1	0	27	3244
2.2005	5	0	0	3	220	1	1	1	6	11	1	0	27	3244
2.2005	5	0	0	4	220	1	1	7	6	11	1	0	27	3244
2.201	5	0	0	3	220	2	0	1	6	15	1	0	27	3244
2.201	5	0	0	4	220	2	0	7	6	15	1	0	27	3244
2.2015	5	0	0	3	220	2	1	1	6	14	1	0	27	3244
2.2015	5	0	0	4	220	2	1	7	6	14	1	0	27	3244
2.202	5	0	0	3	220	3	0	1	6	13	1	0	27	3244
2.202	5	0	0	4	220	3	0	7	6	13	1	0	27	3244
2.2025	5	0	0	3	220	3	1	1	6	12	1	0	27	3244
2.2025	5	0	0	4	220	3	1	7	6	12	1	0	27	3244
2.203	5	0	0	3	220	4	0	1	6	11	1	0	27	3244
2.203	5	0	0	4	220	4	0	7	6	11	1	0	27	3244
2.2035	5	0	0	3	220	4	1	1	6	15	1	0	27	3244
2.2035	5	0	0	4	220	4	1	7	6	15	1	0	27	3244
2.204	5	0	0	3	220	5	0	1	6	14	1	0	27	3244
2.204	5	0	0	4	220	5	0	7	6	14	1	0	27	3244
2.2045	5	0	0	3	220	5	1	1	5	13	1	0	27	2704
2.2045	5	0	0	4	220	5	1	6	6	13	1	0	27	3244
2.205	5	0	0	3	220	6	0	1	6	12	1	0	27	3244
2.205	5	0	0	4	220	6	0	7	6	12	1	0	27	3244
2.2055	5	0	0	3	220	6	1	1	6	11	1	0	27	3244
2.2055	5	0	0	4	220	6	1	7	5	11	1	0	27	2704
2.206	5	0	0	3	220	7	0	1	6	15	1	0	27	3244
2.206	5	0	0	4	220	7	0	7	6	15	1	0	27	3244
2.2065	5	0	0	3	220	7	1	1	6	14	1	0	27	3244
2.2065	5	0	0	4	220	7	1	7	6	14	1	0	27	3244
2.207	5	0	0	3	220	8	0	1	5	13	1	0	27	2704
2.207	5	0	0	4	220	8	0	6	6	13	1	0	27	3244
2.2075	5	0	0	3	220	8	1	1	6	12	1	0	27	3244
2.2075	5	0	0	4	220	8	1	7	6	12	1	0	27	3244
2.208	5	0	0	3	220	9	0	1	6	11	1	0	27	3244
2.208	5	0	0	4	220	9	0	7	6	11	1	0	27	3244
2.2085	5	0	0	3	220	9	1	1	6	15	1	0	27	3244
2.2085	5	0	0	4	220	9	1	7	6	15	1	0	27	3244
2.209	5	0	0	3	221	0	0	1	6	14	1	0	27	3244
2.209	5	0	0	4	221	0	0	7	6	14	1	0	27	3244
2.2095	5	0	0	3	221	0	1	1	6	13	1	0	27	3244
2.2095	5	0	0	4	221	0	1	7	6	13	1	0	27	3244
2.21	5	0	0	3	221	1	0	1	6	12	1	0	27	3244
2.21	5	0	0	4	221	1	0	7	6	12	1	0	27	3244
2.2105	5	0	0	3	221	1	1	1	6	11	1	0	27	3244
2.2105	5	0	0	4	221	1	1	7	6	11	1	0	27	3244
2.211	5	0	0	3	221	2	0	1	6	15	1	0	27	3244
2.211	5	0	0	4	221	2	0	7	6	15	1	0	27	3244
2.2115	5	0	0	3	221	2	1	1	6	14	1	0	27	3244
2.2115	5	0	0	4	221	2	1	7	6	14	1	0	27	3244
2.212	5	0	0	3	221	3	0	1	6	13	1	0	27	3244
2.212	5	0	0	4	221	3	0	7	6	13	1	0	27	3244
2.2125	5	0	0	3	221	3	1	1	6	12	1	0	27	3244
2.2125	5	0	0	4	221	3	1	7	6	12	1	0	27	3244
2.213	5	0	0	3	221	4	0	1	6	11	1	0	27	3244
2.213	5	0	0	4	221	4	0	7	5	11	1	0	27	2704
2.2135	5	0	0	3	221	4	1	1	5	15	1	0	27	2704
2.2135	5	0	0	4	221	4	1	6	6	15	1	0	27	3244
2.214	5	0	0	3	221	5	0	1	6	14	1	0	27	3244
2.214	5	0	0	4	221	5	0	7	6	14	1	0	27	3244
2.2145	5	0	0	3	221	5	1	1	6	13	1	0	27	3244
2.2145	5	0	0	4	221	5	1	7	6	13	1	0	27	3244
2.215	5	0	0	3	221	6	0	1	6	12	1	0	27	3244
2.215	5	0	0	4	221	6	0	7	5	12	1	0	27	2704
2.2155	5	0	0	3	221	6	1	1	6	11	1	0	27	3244
2.2155	5	0	0	4	221	6	1	7	6	11	1	0	27	3244
2.216	5	0	0	3	221	7	0	1	6	15	1	0	27	3244
2.216	5	0	0	4	221	7	0	7	6	15	1	0	27	3244
2.2165	5	0	0	3	221	7	1	1	6	14	1	0	27	3244
2.2165	5	0	0	4	221	7	1	7	6	14	1	0	27	3244
2.217	5	0	0	3	221	8	0	1	6	13	1	0	27	3244
2.217	5	0	0	4	221	8	0	7	6	13	1	0	27	3244
2.2175	5	0	0	3	221	8	1	1	6	12	1	0	27	3244
2.2175	5	0	0	4	221	8	1	7	6	12	1	0	27	3244
2.218	5	0	0	3	221	9	0	1	6	11	1	0	27	3244
2.218	5	0	0	4	221	9	0	7	6	11	1	0	27	3244
2.2185	5	0	0	3	221	9	1	1	6	15	1	0	27	3244
2.2185	5	0	0	4	221	9	1	7	6	15	1	0	27	3244
2.219	5	0	0	3	222	0	0	1	6	14	1	0	27	3244
2.219	5	0	0	4	222	0	0	7	6	14	1	0	27	3244
2.2195	5	0	0	3	222	0	1	1	6	13	1	0	27	3244
2.2195	5	0	0	4	222	0	1	7	6	13	1	0	27	3244
2.22	5	0	0	3	222	1	0	1	6	12	1	0	27	3244
2.22	5	0	0	4	222	1	0	7	6	12	1	0	27	3244
2.2205	5	0	0	3	222	1	1	1	6	11	1	0	27	3244
2.2205	5	0	0	4	222	1	1	7	6	11	1	0	27	3244
2.221	5	0	0	3	222	2	0	1	6	15	1	0	27	3244
2.221	5	0	0	4	222	2	0	7	6	15	1	0	27	3244
2.2215	5	0	0	3	222	2	1	1	6	14	1	0	27	3244
2.2215	5	0	0	4	222	2	1	7	6	14	1	0	27	3244
2.222	5	0	0	3	222	3	0	1	6	13	1	0	27	3244
2.222	5	0	0	4	222	3	0	7	6	13	1	0	27	3244
2.2225	5	0	0	3	222	3	1	1	6	12	1	0	27	3244
2.2225	5	0	0	4	222	3	1	7	6	12	1	0	27	3244
2.223	5	0	0	3	222	4	0	1	6	11	1	0	27	3244
2.223	5	0	0	4	222	4	0	7	6	11	1	0	27	3244
2.2235	5	0	0	3	222	4	1	1	5	15	1	0	27	2704
2.2235	5	0	0	4	222	4	1	6	6	15	1	0	27	3244
2.224	5	0	0	3	222	5	0	1	6	14	1	0	27	3244
2.224	5	0	0	4	222	5	0	7	6	14	1	0	27	3244
2.2245	5	0	0	3	222	5	1	1	6	13	1	0	27	3244
2.2245	5	0	0	4	222	5	1	7	6	13	1	0	27	3244
2.225	5	0	0	3	222	6	0	1	6	12	1	0	27	3244
2.225	5	0	0	4	222	6	0	7	6	12	1	0	27	3244
2.2255	5	0	0	3	222	6	1	1	6	11	1	0	27	3244
2.2255	5	0	0	4	222	6	1	7	6	11	1	0	27	3244
2.226	5	0	0	3	222	7	0	1	6	15	1	0	27	3244
2.226	5	0	0	4	222	7	0	7	6	15	1	0	27	3244
2.2265	5	0	0	3	222	7	1	1	6	14	1	0	27	3244
2.2265	5	0	0	4	222	7	1	7	6	14	1	0	27	3244
2.227	5	0	0	3	222	8	0	1	6	13	1	0	27	3244
2.227	5	0	0	4	222	8	0	7	6	13	1	0	27	3244
2.2275	5	0	0	3	222	8	1	1	6	12	1	0	27	3244
2.2275	5	0	0	4	222	8	1	7	6	12	1	0	27	3244
2.228	5	0	0	3	222	9	0	1	6	11	1	0	27	3244
2.228	5	0	0	4	222	9	0	7	6	11	1	0	27	3244
2.2285	5	0	0	3	222	9	1	1	6	15	1	0	27	3244
2.2285	5	0	0	4	222	9	1	7	5	15	1	0	27	2704
2.229	5	0	0	3	223	0	0	1	6	14	1	0	27	3244
2.229	5	0	0	4	223	0	0	7	6	14	1	0	27	3244
2.2295	5	0	0	3	223	0	1	1	6	13	1	0	27	3244
2.2295	5	0	0	4	223	0	1	7	6	13	1	0	27	3244
2.23	5	0	0	3	223	1	0	1	5	12	1	0	27	2704
2.23	5	0	0	4	223	1	0	6	6	12	1	0	27	3244
2.2305	5	0	0	3	223	1	1	1	6	11	1	0	27	3244
2.2305	5	0	0	4	223	1	1	7	5	11	1	0	27	2704
2.231	5	0	0	3	223	2	0	1	6	15	1	0	27	3244
2.231	5	0	0	4	223	2	0	7	6	15	1	0	27	3244
2.2315	5	0	0	3	223	2	1	1	6	14	1	0	27	3244
2.2315	5	0	0	4	223	2	1	7	6	14	1	0	27	3244
2.232	5	0	0	3	223	3	0	1	6	13	1	0	27	3244
2.232	5	0	0	4	223	3	0	7	6	13	1	0	27	3244
2.2325	5	0	0	3	223	3	1	1	6	12	1	0	27	3244
2.2325	5	0	0	4	223	3	1	7	6	12	1	0	27	3244
2.233	5	0	0	3	223	4	0	1	6	11	1	0	27	3244
2.233	5	0	0	4	223	4	0	7	6	11	1	0	27	3244
2.2335	5	0	0	3	223	4	1	1	2	15	1	0	27	1081
2.2335	5	0	0	4	223	4	1	3	10	15	1	0	27	5406
2.234	5	0	0	4	223	5	0	1	12	14	1	0	27	6488
2.2345	5	0	0	4	223	5	1	1	12	13	1	0	27	6488
2.235	5	0	0	4	223	6	0	1	12	12	1	0	27	6488
2.2355	5	0	0	4	223	6	1	1	12	11	1	0	27	6488
2.236	5	0	0	4	223	7	0	1	12	15	1	0	27	6488
2.2365	5	0	0	4	223	7	1	1	12	14	1	0	27	6488
2.237	5	0	0	4	223	8	0	1	12	13	1	0	27	6488
2.2375	5	0	0	4	223	8	1	1	12	12	1	0	27	6488
2.238	5	0	0	4	223	9	0	1	12	11	1	0	27	6488
2.2385	5	0	0	4	223	9	1	1	12	15	1	0	27	6488
2.239	5	0	0	4	224	0	0	1	12	14	1	0	27	6488
2.2395	5	0	0	4	224	0	1	1	12	13	1	0	27	6488
2.24	5	0	0	4	224	1	0	1	12	12	1	0	27	6488
2.2405	5	0	0	4	224	1	1	1	12	11	1	0	27	6488
2.241	5	0	0	4	224	2	0	1	12	15	1	0	27	6488
2.2415	5	0	0	4	224	2	1	1	12	14	1	0	27	6488
2.242	5	0	0	4	224	3	0	1	12	13	1	0	27	6488
2.2425	5	0	0	4	224	3	1	1	12	12	1	0	27	6488
2.243	5	0	0	4	224	4	0	1	6	11	1	0	27	3244
2.243	5	0	0	5	224	4	0	7	6	15	1	0	0	101
2.2435	5	0	0	4	224	4	1	1	6	15	1	0	27	3244
2.2435	5	0	0	5	224	4	1	7	6	14	1	0	0	101
2.244	5	0	0	4	224	5	0	1	6	14	1	0	27	3244
2.244	5	0	0	5	224	5	0	7	6	13	1	0	0	101
2.2445	5	0	0	4	224	5	1	1	5	13	1	0	27	2704
2.2445	5	0	0	5	224	5	1	6	6	12	1	0	0	101
2.245	5	0	0	4	224	6	0	1	6	12	1	0	27	3244
2.245	5	0	0	5	224	6	0	7	6	11	1	0	0	101
2.2455	5	0	0	4	224	6	1	1	6	11	1	0	27	3244
2.2455	5	0	0	5	224	6	1	7	5	15	1	0	0	84
2.246	5	0	0	4	224	7	0	1	6	15	1	0	27	3244
2.246	5	0	0	5	224	7	0	7	6	14	1	0	27	3244
2.2465	5	0	0	4	224	7	1	1	6	14	1	0	27	3244
2.2465	5	0	0	5	224	7	1	7	6	13	1	0	27	3244
2.247	5	0	0	4	224	8	0	1	5	13	1	0	27	2704
2.247	5	0	0	5	224	8	0	6	6	12	1	0	27	3244
2.2475	5	0	0	4	224	8	1	1	6	12	1	0	27	3244
2.2475	5	0	0	5	224	8	1	7	6	11	1	0	27	3244
2.248	5	0	0	4	224	9	0	1	6	11	1	0	27	3244
2.248	5	0	0	5	224	9	0	7	6	15	1	0	27	3244
2.2485	5	0	0	4	224	9	1	1	6	15	1	0	27	3244
2.2485	5	0	0	5	224	9	1	7	6	14	1	0	27	3244
2.249	5	0	0	4	225	0	0	1	6	14	1	0	27	3244
2.249	5	0	0	5	225	0	0	7	6	13	1	0	27	3244
2.2495	5	0	0	4	225	0	1	1	6	13	1	0	27	3244
2.2495	5	0	0	5	225	0	1	7	6	12	1	0	27	3244
2.25	5	0	0	4	225	1	0	1	6	12	1	0	27	3244
2.25	5	0	0	5	225	1	0	7	6	11	1	0	27	3244
2.2505	5	0	0	4	225	1	1	1	6	11	1	0	27	3244
2.2505	5	0	0	5	225	1	1	7	6	15	1	0	27	3244
2.251	5	0	0	4	225	2	0	1	6	15	1	0	27	3244
2.251	5	0	0	5	225	2	0	7	6	14	1	0	27	3244
2.2515	5	0	0	4	225	2	1	1	6	14	1	0	27	3244
2.2515	5	0	0	5	225	2	1	7	6	13	1	0	27	3244
2.252	5	0	0	4	225	3	0	1	6	13	1	0	27	3244
2.252	5	0	0	5	225	3	0	7	6	12	1	0	27	3244
2.2525	5	0	0	4	225	3	1	1	6	12	1	0	27	3244
2.2525	5	0	0	5	225	3	1	7	6	11	1	0	27	3244
2.253	5	0	0	4	225	4	0	1	6	11	1	0	27	3244
2.253	5	0	0	5	225	4	0	7	5	15	1	0	27	2704
2.2535	5	0	0	4	225	4	1	1	5	15	1	0	27	2704
2.2535	5	0	0	5	225	4	1	6	6	14	1	0	27	3244
2.254	5	0	0	4	225	5	0	1	6	14	1	0	27	3244
2.254	5	0	0	5	225	5	0	7	6	13	1	0	27	3244
2.2545	5	0	0	4	225	5	1	1	6	13	1	0	27	3244
2.2545	5	0	0	5	225	5	1	7	6	12	1	0	27	3244
2.255	5	0	0	4	225	6	0	1	6	12	1	0	27	3244
2.255	5	0	0	5	225	6	0	7	5	11	1	0	27	2704
2.2555	5	0	0	4	225	6	1	1	6	11	1	0	27	3244
2.2555	5	0	0	5	225	6	1	7	6	15	1	0	27	3244
2.256	5	0	0	4	225	7	0	1	6	15	1	0	27	3244
2.256	5	0	0	5	225	7	0	7	6	14	1	0	27	3244
2.2565	5	0	0	4	225	7	1	1	6	14	1	0	27	3244
2.2565	5	0	0	5	225	7	1	7	6	13	1	0	27	3244
2.257	5	0	0	4	225	8	0	1	6	13	1	0	27	3244
2.257	5	0	0	5	225	8	0	7	6	12	1	0	27	3244
2.2575	5	0	0	4	225	8	1	1	6	12	1	0	27	3244
2.2575	5	0	0	5	225	8	1	7	6	11	1	0	27	3244
2.258	5	0	0	4	225	9	0	1	6	11	1	0	27	3244
2.258	5	0	0	5	225	9	0	7	6	15	1	0	27	3244
2.2585	5	0	0	4	225	9	1	1	6	15	1	0	27	3244
2.2585	5	0	0	5	225	9	1	7	6	14	1	0	27	3244
2.259	5	0	0	4	226	0	0	1	6	14	1	0	27	3244
2.259	5	0	0	5	226	0	0	7	6	13	1	0	27	3244
2.2595	5	0	0	4	226	0	1	1	6	13	1	0	27	3244
2.2595	5	0	0	5	226	0	1	7	6	12	1	0	27	3244
2.26	5	0	0	4	226	1	0	1	6	12	1	0	27	3244
2.26	5	0	0	5	226	1	0	7	6	11	1	0	27	3244
2.2605	5	0	0	4	226	1	1	1	6	11	1	0	27	3244
2.2605	5	0	0	5	226	1	1	7	6	15	1	0	27	3244
2.261	5	0	0	4	226	2	0	1	6	15	1	0	27	3244
2.261	5	0	0	5	226	2	0	7	6	14	1	0	27	3244
2.2615	5	0	0	4	226	2	1	1	6	14	1	0	27	3244
2.2615	5	0	0	5	226	2	1	7	6	13	1	0	27	3244
2.262	5	0	0	4	226	3	0	1	6	13	1	0	27	3244
2.262	5	0	0	5	226	3	0	7	6	12	1	0	27	3244
2.2625	5	0	0	4	226	3	1	1	6	12	1	0	27	3244
2.2625	5	0	0	5	226	3	1	7	6	11	1	0	27	3244
2.263	5	0	0	4	226	4	0	1	6	11	1	0	27	3244
2.263	5	0	0	5	226	4	0	7	6	15	1	0	27	3244
2.2635	5	0	0	4	226	4	1	1	5	15	1	0	27	2704
2.2635	5	0	0	5	226	4	1	6	6	14	1	0	27	3244
2.264	5	0	0	4	226	5	0	1	6	14	1	0	27	3244
2.264	5	0	0	5	226	5	0	7	6	13	1	0	27	3244
2.2645	5	0	0	4	226	5	1	1	6	13	1	0	27	3244
2.2645	5	0	0	5	226	5	1	7	6	12	1	0	27	3244
2.265	5	0	0	4	226	6	0	1	6	12	1	0	27	3244
2.265	5	0	0	5	226	6	0	7	6	11	1	0	27	3244
2.2655	5	0	0	4	226	6	1	1	6	11	1	0	27	3244
2.2655	5	0	0	5	226	6	1	7	6	15	1	0	27	3244
2.266	5	0	0	4	226	7	0	1	3	15	1	0	27	1623
2.266	5	0	0	5	226	7	0	4	9	14	1	0	27	4867
2.2665	5	0	0	5	226	7	1	1	12	13	1	0	27	6488
2.267	5	0	0	5	226	8	0	1	12	12	1	0	27	6488
2.2675	5	0	0	5	226	8	1	1	12	11	1	0	27	6488
2.268	5	0	0	5	226	9	0	1	12	15	1	0	27	6488
2.2685	5	0	0	5	226	9	1	1	11	14	1	0	27	5949
2.269	5	0	0	5	227	0	0	1	12	13	1	0	27	6488
2.2695	5	0	0	5	227	0	1	1	12	12	1	0	27	6488
2.27	5	0	0	5	227	1	0	1	11	11	1	0	27	5949
2.2705	5	0	0	5	227	1	1	1	11	15	1	0	27	5949
2.271	5	0	0	5	227	2	0	1	12	14	1	0	27	6488
2.2715	5	0	0	5	227	2	1	1	12	13	1	0	27	6488
2.272	5	0	0	5	227	3	0	1	12	12	1	0	27	6488
2.2725	5	0	0	5	227	3	1	1	12	11	1	0	27	6488
2.273	5	0	0	5	227	4	0	1	12	15	1	0	27	6488
2.2735	5	0	0	5	227	4	1	1	12	14	1	0	27	6488
2.274	5	0	0	5	227	5	0	1	12	13	1	0	27	6488
2.2745	5	0	0	5	227	5	1	1	12	12	1	0	27	6488
2.275	5	0	0	5	227	6	0	1	12	11	1	0	27	6488
2.2755	5	0	0	5	227	6	1	1	12	15	1	0	27	6488
2.276	5	0	0	5	227	7	0	1	12	14	1	0	27	6488
2.2765	5	0	0	5	227	7	1	1	12	13	1	0	27	6488
2.277	5	0	0	5	227	8	0	1	12	12	1	0	27	6488
2.2775	5	0	0	5	227	8	1	1	12	11	1	0	27	6488
2.278	5	0	0	5	227	9	0	1	12	15	1	0	27	6488
2.2785	5	0	0	5	227	9	1	1	12	14	1	0	27	6488
2.279	5	0	0	5	228	0	0	1	12	13	1	0	27	6488
2.2795	5	0	0	5	228	0	1	1	12	12	1	0	27	6488
2.28	5	0	0	5	228	1	0	1	12	11	1	0	27	6488
2.2805	5	0	0	5	228	1	1	1	12	15	1	0	27	6488
2.281	5	0	0	5	228	2	0	1	12	14	1	0	27	6488
2.2815	5	0	0	5	228	2	1	1	12	13	1	0	27	6488
2.282	5	0	0	5	228	3	0	1	12	12	1	0	27	6488
2.2825	5	0	0	5	228	3	1	1	12	11	1	0	27	6488
2.283	5	0	0	5	228	4	0	1	12	15	1	0	27	6488
2.2835	5	0	0	5	228	4	1	1	12	14	1	0	27	6488
2.284	5	0	0	5	228	5	0	1	12	13	1	0	27	6488
2.2845	5	0	0	5	228	5	1	1	11	12	1	0	27	5949
2.285	5	0	0	5	228	6	0	1	12	11	1	0	27	6488
2.2855	5	0	0	5	228	6	1	1	11	15	1	0	27	5949
2.286	5	0	0	5	228	7	0	1	12	14	1	0	27	6488
2.2865	5	0	0	5	228	7	1	1	12	13	1	0	27	6488
2.287	5	0	0	5	228	8	0	1	11	12	1	0	27	5949
2.2875	5	0	0	5	228	8	1	1	12	11	1	0	27	6488
2.288	5	0	0	5	228	9	0	1	12	15	1	0	27	6488
2.2885	5	0	0	5	228	9	1	1	12	14	1	0	27	6488
2.289	5	0	0	5	229	0	0	1	12	13	1	0	27	6488
2.2895	5	0	0	5	229	0	1	1	12	12	1	0	27	6488
2.29	5	0	0	5	229	1	0	1	12	11	1	0	27	6488
2.2905	5	0	0	5	229	1	1	1	12	15	1	0	27	6488
2.291	5	0	0	5	229	2	0	1	12	14	1	0	27	6488
2.2915	5	0	0	5	229	2	1	1	12	13	1	0	27	6488
2.292	5	0	0	5	229	3	0	1	12	12	1	0	27	6488
2.2925	5	0	0	5	229	3	1	1	12	11	1	0	27	6488
2.293	5	0	0	5	229	4	0	1	11	15	1	0	27	5949
2.2935	5	0	0	5	229	4	1	1	11	14	1	0	27	5949
2.294	5	0	0	5	229	5	0	1	12	13	1	0	27	6488
2.2945	5	0	0	5	229	5	1	1	12	12	1	0	27	6488
2.295	5	0	0	5	229	6	0	1	11	11	1	0	27	5949
2.2955	5	0	0	5	229	6	1	1	12	15	1	0	27	6488
2.296	5	0	0	5	229	7	0	1	12	14	1	0	27	6488
2.2965	5	0	0	5	229	7	1	1	11	13	1	0	27	5949
2.3045	1	0	0	12	230	5	1	1	12	15	1	0	0	206
2.305	1	0	0	12	230	6	0	1	12	14	1	0	0	206
2.3055	1	0	0	12	230	6	1	1	12	13	1	0	0	206
2.306	1	0	0	12	230	7	0	1	11	12	1	0	0	189
2.3065	1	0	0	12	230	7	1	1	12	11	1	0	0	206
2.307	1	0	0	12	230	8	0	1	12	15	1	0	0	206
2.3075	1	0	0	12	230	8	1	1	12	14	1	0	27	6488
2.308	1	0	0	12	230	9	0	1	12	13	1	0	27	6488
2.3085	1	0	0	12	230	9	1	1	12	12	1	0	27	6488
2.309	1	0	0	12	231	0	0	1	12	11	1	0	27	6488
2.3095	1	0	0	12	231	0	1	1	12	15	1	0	27	6488
2.31	1	0	0	12	231	1	0	1	12	14	1	0	27	6488
2.3105	1	0	0	12	231	1	1	1	12	13	1	0	27	6488
2.311	1	0	0	12	231	2	0	1	12	12	1	0	27	6488
2.3115	1	0	0	12	231	2	1	1	12	11	1	0	27	6488
2.312	1	0	0	12	231	3	0	1	12	15	1	0	27	6488
2.3125	1	0	0	12	231	3	1	1	12	14	1	0	27	6488
2.313	1	0	0	12	231	4	0	1	12	13	1	0	27	6488
2.3135	1	0	0	12	231	4	1	1	12	12	1	0	27	6488
2.314	1	0	0	12	231	5	0	1	12	11	1	0	27	6488
2.3145	1	0	0	12	231	5	1	1	12	15	1	0	27	6488
2.315	1	0	0	12	231	6	0	1	12	14	1	0	27	6488
2.3155	1	0	0	12	231	6	1	1	12	13	1	0	27	6488
2.316	1	0	0	12	231	7	0	1	11	12	1	0	27	5949
2.3165	1	0	0	12	231	7	1	1	11	11	1	0	27	5949
2.317	1	0	0	12	231	8	0	1	12	15	1	0	27	6488
2.3175	1	0	0	12	231	8	1	1	12	14	1	0	27	6488
2.318	1	0	0	12	231	9	0	1	12	13	1	0	27	6488
2.3185	1	0	0	12	231	9	1	1	12	12	1	0	27	6488
2.319	1	0	0	12	232	0	0	1	12	11	1	0	27	6488
2.3195	1	0	0	12	232	0	1	1	12	15	1	0	27	6488
